url,listing_id,zipcode,monthly_rent,bedrooms,bathrooms,square_feet,walk_score,transit_score,deposit,latitude,longitude,neighborhood,nbhd
https://www.apartments.com/2372-beckwith-dr-indianapolis-in/ze0jqwy/,ze0jqwy,46218,751,2,1,679,25,33,705,39.80125,-86.12643,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/7491-n-shadeland-ave-indianapolis-in/s34dq64/,s34dq64,46250,1795,3,2,2500,54,33,1795,39.89034,-86.0454,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/nice-3-bedroom-ranch-w-2-car-garage-in-pe-indianapolis-in/n669z9m/,n669z9m,46237,1095,3,1,1439,29,32,1095,39.72238,-86.12113,University Heights,University Heights
https://www.apartments.com/1102-n-oakland-ave-indianapolis-in/c4kr5zf/,c4kr5zf,46201,1300,3,1.5,1500,67,38,800,39.78265,-86.11278,Near Eastside,Near Eastside
https://www.apartments.com/634-e-10th-st-indianapolis-in/rl2dfp0/,rl2dfp0,46202,1600,2,2,1400,74,53,1600,39.78089,-86.1461,Chatham Arch,Chatham Arch
https://www.apartments.com/1229-burdsal-re-integrity-indianapolis-in/p2ysc1v/,p2ysc1v,46208,650,1,1,750,34,34,650,39.80035,-86.18366,Near NW Riverside,Near NW Riverside
https://www.apartments.com/1620-palmer-st-indianapolis-in/49g2vpj/,49g2vpj,46203,825,2,1,824,57,38,825,39.74641,-86.1317,Near Southeast,Near Southeast
https://www.apartments.com/slate-indianapolis-in/xmkq7xn/,xmkq7xn,46203,1790,0,1,596,80,61,1790,39.75955,-86.14796,Downtown Indianapolis,Downtown Indianapolis
https://www.apartments.com/1226-tecumseh-st-indianapolis-in/hqs00e1/,hqs00e1,46201,2500,3,1.5,1300,55,40,1500,39.78448,-86.12626,Near Eastside,Near Eastside
https://www.apartments.com/available-now-indianapolis-in/cbt0d3e/,cbt0d3e,46229,1675,3,1.5,1988,4,0,1675,39.78863,-85.96394,East Warren,East Warren
https://www.apartments.com/11469-congaree-way-indianapolis-in/0hyy550/,0hyy550,46235,1550,4,3,1621,9,0,1550,39.83049,-85.96277,Far Eastside,Far Eastside
https://www.apartments.com/6515-knobstone-way-indianapolis-in/wjmp3cj/,wjmp3cj,46203,1495,3,2.5,1781,3,0,1495,39.72095,-86.05409,Indianapolis,Indianapolis
https://www.apartments.com/3736-n-meridian-st-indianapolis-in/w4zcjll/,w4zcjll,46208,929,2,1,1052,74,49,929,39.82359,-86.1573,Crown Hill,Crown Hill
https://www.apartments.com/11417-stoeppelwerth-dr-indianapolis-in/qc2q57y/,qc2q57y,46229,1575,4,2,1664,3,0,1575,39.79189,-85.96318,East Warren,East Warren
https://www.apartments.com/802-charter-woods-drive-indianapolis-in/n9n5w9p/,n9n5w9p,46224,1695,3,2,1408,27,34,1695,39.77742,-86.25967,Garden City,Garden City
https://www.apartments.com/6408-dahlia-dr-indianapolis-in/knn4g39/,knn4g39,46217,1745,3,2,1900,3,17,1745,39.67318,-86.16302,Linden Wood,Linden Wood
https://www.apartments.com/9535-benchmark-dr-indianapolis-in/rxw3x11/,rxw3x11,46240,1557,1,1,655,32,18,1557,39.92518,-86.13795,Nora Far Northside,Nora Far Northside
https://www.apartments.com/434-canal-ct-s-dr-indianapolis-in/66zp4xr/,66zp4xr,46202,1809,1,1,992,83,55,1809,39.77746,-86.16637,The Canal,The Canal
https://www.apartments.com/5810-long-lake-ln-indianapolis-in/2z04gw8/,2z04gw8,46235,1705,3,2,1408,7,0,1705,39.86046,-85.96668,Indianapolis,Indianapolis
https://www.apartments.com/1722-arlene-dr-indianapolis-in/y2yqwfv/,y2yqwfv,46219,1580,3,2,1860,40,40,1580,39.79097,-86.03862,East Gate,East Gate
https://www.apartments.com/available-now-indianapolis-in/800k8w1/,800k8w1,46217,1795,3,2.5,2036,6,0,1795,39.66853,-86.20753,Southern Dunes,Southern Dunes
https://www.apartments.com/4420-courtfield-dr-indianapolis-in/bmsrbfb/,bmsrbfb,46254,1670,3,2.5,1641,26,29,1670,39.83515,-86.25505,International Market Place,International Market Place
https://www.apartments.com/1186-constitution-drive-indianapolis-in/0t6hwr1/,0t6hwr1,46234,1795,3,2.5,2104,32,0,1795,39.78088,-86.32847,Indianapolis,Indianapolis
https://www.apartments.com/beautiful-large-four-bedroom-in-warren-tow-indianapolis-in/vjwj37g/,vjwj37g,46203,2500,4,2.5,2474,6,0,2500,39.72511,-86.06206,Indianapolis,Indianapolis
https://www.apartments.com/926-w-32nd-st-indianapolis-in/2jwl87b/,2jwl87b,46208,900,3,2,1050,22,39,900,39.81328,-86.17647,Crown Hill,Crown Hill
https://www.apartments.com/2323-shoemaker-court-indianapolis-in/e9m5elm/,e9m5elm,46229,1495,3,2,1212,1,0,1495,39.80184,-85.96486,East Warren,East Warren
https://www.apartments.com/11402-carly-way-indianapolis-in/57b30kn/,57b30kn,46235,1825,3,2,2140,12,0,1825,39.8214,-85.96436,Far Eastside,Far Eastside
https://www.apartments.com/4065-aspen-way-indianapolis-in/8y3xkd0/,8y3xkd0,46226,1125,3,1,864,42,34,1125,39.83142,-86.01994,Far Eastside,Far Eastside
https://www.apartments.com/1204-n-dearborn-st-indianapolis-in/6vb4p4t/,6vb4p4t,46201,1900,5,2,2800,65,38,1900,39.78364,-86.11144,Near Eastside,Near Eastside
https://www.apartments.com/5319-rocky-mountain-dr-indianapolis-in/312fc3f/,312fc3f,46237,1750,3,2,1390,19,0,1750,39.69042,-86.05699,Galludet,Galludet
https://www.apartments.com/2155-n-irwin-st-indianapolis-in/zbf50xx/,zbf50xx,46219,1000,2,1,1000,37,34,1000,39.79776,-86.05227,Eastside,Eastside
https://www.apartments.com/5012-lincoln-rd-indianapolis-in/nwgqsfm/,nwgqsfm,46228,2010,3,1,2688,1,0,2010,39.84451,-86.21698,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/2268-raymond-park-drive-indianapolis-in/nds5d7m/,nds5d7m,46239,1695,4,2.5,2016,18,0,1695,39.73894,-86.02494,Raymond Park,Raymond Park
https://www.apartments.com/8446-hague-rd-indianapolis-in/2198w0b/,2198w0b,46256,1600,3,2,1020,25,29,1600,39.91026,-86.03342,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/335-w-9th-st-indianapolis-in/wsx9q6l/,wsx9q6l,46202,1695,0,1,543,82,59,1695,39.77914,-86.16437,Circle City,Circle City
https://www.apartments.com/8142-whitaker-valley-boulevard-indianapolis-in/7q5jcfy/,7q5jcfy,46237,1595,3,2,1263,17,21,1595,39.64835,-86.0918,South Perry,South Perry
https://www.apartments.com/8608-skyway-dr-indianapolis-in/qr96hvw/,qr96hvw,46219,1300,3,2,1342,43,29,1300,39.79632,-86.01671,East Warren,East Warren
https://www.apartments.com/3261-n-college-ave-indianapolis-in-unit-3261/9n5lpm6/,9n5lpm6,46205,1200,2,1,975,41,49,1200,39.8156,-86.14462,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/9236-delphi-ct-indianapolis-in/6r73k7r/,6r73k7r,46113,1830,3,2.5,2536,34,0,1830,39.63639,-86.32531,Indianapolis,Indianapolis
https://www.apartments.com/4054-n-park-ave-indianapolis-in/peww65t/,peww65t,46205,1210,3,1,1400,54,48,1210,39.82992,-86.14768,Meridian Kessler,Meridian Kessler
https://www.apartments.com/805-timber-creek-dr-indianapolis-in/t0xekm9/,t0xekm9,46239,2085,4,2,2424,7,0,2085,39.75891,-85.97447,Southeast Warren,Southeast Warren
https://www.apartments.com/large-wooded-lot-in-carmel-clay-schools-indianapolis-in/gx92s7y/,gx92s7y,46290,2395,3,2,2181,9,0,2395,39.92949,-86.169,Indianapolis,Indianapolis
https://www.apartments.com/2405-e-16th-st-indianapolis-in/l4h3scf/,l4h3scf,46201,875,2,1,1084,51,31,875,39.7878,-86.12098,Near Eastside,Near Eastside
https://www.apartments.com/3-br-1-bath-house-3626-n-hartman-dr-indianapolis-in/rtvcy33/,rtvcy33,46226,995,3,1,923,35,35,995,39.82136,-86.0392,Arlington Woods,Arlington Woods
https://www.apartments.com/1933-southernwood-ln-indianapolis-in/tzjghyb/,tzjghyb,46231,1998,4,2,3838,4,28,1998,39.73778,-86.32556,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/gorgeous-4-bedroom-ranch-home-indianapolis-in/l28rgte/,l28rgte,46235,1660,4,2,1862,38,35,1660,39.82953,-85.98691,Far Eastside,Far Eastside
https://www.apartments.com/5-br-2-bath-house-2430-brookside-avenue-indianapolis-in/bzmbvfb/,bzmbvfb,46218,1295,5,2,2576,34,32,1295,39.79133,-86.1205,Near Eastside,Near Eastside
https://www.apartments.com/830-n-denny-st-indianapolis-in/7bv0ksy/,7bv0ksy,46201,750,2,1,1920,56,0,750,39.77853,-86.1002,Near Eastside,Near Eastside
https://www.apartments.com/10626-inspiration-dr-indianapolis-in/f8t81hs/,f8t81hs,46259,2200,3,3,2687,5,0,2200,39.64859,-85.97782,South Franklin,South Franklin
https://www.apartments.com/6346-creekshore-lane-indianapolis-in/sjqt9v7/,sjqt9v7,46268,1850,4,2.5,1926,7,21,1850,39.87321,-86.21647,Augusta,Augusta
https://www.apartments.com/942-fayette-st-indianapolis-in/lw4gh3f/,lw4gh3f,46202,2450,3,3,2000,79,54,2450,39.78069,-86.1673,The Canal,The Canal
https://www.apartments.com/8249-amarillo-drive-indianapolis-in/ek1ft3q/,ek1ft3q,46237,1595,3,2,1410,9,0,1595,39.64748,-86.05803,South Franklin,South Franklin
https://www.apartments.com/3633-laurel-cherry-ln-indianapolis-in/e4c2gfq/,e4c2gfq,46239,1920,3,2.5,2032,23,0,1920,39.7155,-86.02361,Five Points,Five Points
https://www.apartments.com/1028-s-randolph-st-indianapolis-in/n1d941m/,n1d941m,46203,1450,3,1.5,1300,55,36,1450,39.75339,-86.1284,Near Southeast,Near Southeast
https://www.apartments.com/3214-newton-ave-indianapolis-in/mz1m8el/,mz1m8el,46201,950,2,1,1720,42,37,950,39.76519,-86.11005,Near Southeast,Near Southeast
https://www.apartments.com/9409-granville-pl-indianapolis-in/31mwscd/,31mwscd,46229,1400,3,2,1120,46,27,1400,39.79603,-86.00133,East Warren,East Warren
https://www.apartments.com/8652-belle-union-pl-indianapolis-in/7vzdeyx/,7vzdeyx,46113,1670,3,2.5,2328,13,0,1670,39.63867,-86.31396,Indianapolis,Indianapolis
https://www.apartments.com/3-br-1-bath-house-1556-nelson-ave-indianapolis-in/sejvrb5/,sejvrb5,46203,1200,3,1,1255,44,38,1200,39.72869,-86.13251,Near Southeast,Near Southeast
https://www.apartments.com/2734-schofield-ave-indianapolis-in/fzrbmyv/,fzrbmyv,46218,1115,3,1,1004,31,35,1115,39.80623,-86.13015,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/396-s-audubon-rd-indianapolis-in/vx4wnrd/,vx4wnrd,46219,800,2,1,1408,46,28,800,39.7623,-86.07054,Irvington,Irvington
https://www.apartments.com/1844-venona-dr-indianapolis-in/9866lw4/,9866lw4,46234,1745,3,2,1919,2,0,1745,39.78968,-86.32215,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/4418-primrose-ave-indianapolis-in/kvse798/,kvse798,46205,1400,4,2,1632,30,37,1400,39.83753,-86.1328,Fairgrounds,Fairgrounds
https://www.apartments.com/3420-southwest-dr-indianapolis-in/sjh3z97/,sjh3z97,46241,1635,4,1,1688,56,23,1635,39.71393,-86.24199,Mars Hill,Mars Hill
https://www.apartments.com/6338-perry-pines-ct-indianapolis-in/6876j5t/,6876j5t,46237,1425,3,2,1130,12,14,1425,39.67462,-86.09875,South Emerson,South Emerson
https://www.apartments.com/4401-eagle-creek-pkwy-indianapolis-in/9n0y4r7/,9n0y4r7,46254,1550,1,1,763,28,32,1550,39.83439,-86.2864,Indianapolis,Indianapolis
https://www.apartments.com/7931-puckett-ln-indianapolis-in/fn73dqs/,fn73dqs,46113,1720,3,2.5,2430,2,0,1720,39.64762,-86.31247,Indianapolis,Indianapolis
https://www.apartments.com/7109-carrie-dr-indianapolis-in/fg7yrvr/,fg7yrvr,46237,1445,3,2,1375,1,0,1445,39.66479,-86.05889,South Franklin,South Franklin
https://www.apartments.com/outstanding-4-bedroom-indianapolis-in/5s49gmq/,5s49gmq,46268,1985,4,2.5,1648,9,23,1985,39.87518,-86.21625,Augusta,Augusta
https://www.apartments.com/3463-n-capitol-ave-indianapolis-in/fkzyw3r/,fkzyw3r,46208,795,1,1,1556,57,47,795,39.81908,-86.16119,Crown Hill,Crown Hill
https://www.apartments.com/3-br-2-bath-house-328-n-post-rd-indianapolis-in/wy1b7fj/,wy1b7fj,46219,1595,3,2,2980,39,39,1595,39.77751,-86.00968,East Warren,East Warren
https://www.apartments.com/350-n-meridian-st-indianapolis-in-unit-a304/ettqy7p/,ettqy7p,46204,2300,2,2,1365,96,67,2300,39.77246,-86.15831,North Meridian,North Meridian
https://www.apartments.com/1247-eustis-dr-indianapolis-in/94yhry4/,94yhry4,46229,1800,4,1.5,2800,16,37,1500,39.78606,-85.99704,East Warren,East Warren
https://www.apartments.com/2-br-1-bath-house-2519-s-mcclure-st-indianapolis-in/2n9rchc/,2n9rchc,46241,1100,2,1,625,23,23,1100,39.72902,-86.22605,Mars Hill,Mars Hill
https://www.apartments.com/10812-cedar-pine-drive-indianapolis-in/qh5x7qw/,qh5x7qw,46235,1550,3,2,1030,28,23,1550,39.82358,-85.97516,Far Eastside,Far Eastside
https://www.apartments.com/1636-n-rural-st-indianapolis-in/tj48m08/,tj48m08,46218,884,3,1,1064,51,32,884,39.78946,-86.11676,Near Eastside,Near Eastside
https://www.apartments.com/6667-e-17th-st-indianapolis-in/233002c/,233002c,46219,1415,3,2,1440,12,39,1415,39.79172,-86.05286,Eastside,Eastside
https://www.apartments.com/4-br-3-bath-house-4108-luxembourg-circl-indianapolis-in/me33qlj/,me33qlj,46228,1995,4,3,1800,13,28,1995,39.8294,-86.22425,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/3429-payton-ave-indianapolis-in/qmtptww/,qmtptww,46226,1250,3,2,1216,16,24,1250,39.81963,-86.03177,Arlington Woods,Arlington Woods
https://www.apartments.com/5504-n-college-ave-indianapolis-in/dhz0fjk/,dhz0fjk,46220,1500,3,1,1551,76,39,1500,39.85281,-86.14618,Meridian Kessler,Meridian Kessler
https://www.apartments.com/3-br-15-bath-house-2943-s-pasadena-st-indianapolis-in/jwrl4y4/,jwrl4y4,46203,1550,3,1.5,1108,7,0,1550,39.72513,-86.05234,Indianapolis,Indianapolis
https://www.apartments.com/8421-del-prado-ct-indianapolis-in-unit-8421/61nlytv/,61nlytv,46227,850,2,1,980,54,30,1800,39.64425,-86.11655,South Perry,South Perry
https://www.apartments.com/3-br-15-bath-house-644-n-parker-ave-indianapolis-in/9edfey7/,9edfey7,46201,1040,3,1.5,1400,62,38,1040,39.77751,-86.11446,Near Eastside,Near Eastside
https://www.apartments.com/home-for-rent-indianapolis-in/8kphrb0/,8kphrb0,46235,1810,4,2.5,1576,8,0,1810,39.8294,-85.96046,Far Eastside,Far Eastside
https://www.apartments.com/1306-woodlawn-ave-indianapolis-in/lngfwgd/,lngfwgd,46203,1250,1,1,720,78,41,1250,39.75395,-86.13656,Fountain Square,Fountain Square
https://www.apartments.com/10941-minuteman-ct-indianapolis-in/p71r7st/,p71r7st,46234,1860,3,2,1260,29,0,1860,39.78278,-86.32742,Indianapolis,Indianapolis
https://www.apartments.com/3817-carrollton-avenue-indianapolis-in/1mykh27/,1mykh27,46205,1010,3,1,1500,57,48,1010,39.82567,-86.14329,Fairgrounds,Fairgrounds
https://www.apartments.com/11903-e-welland-st-indianapolis-in/ster335/,ster335,46229,775,0,1,650,53,0,775,39.77847,-85.95552,Cumberland,Cumberland
https://www.apartments.com/6917-devinney-lane-indianapolis-in/xs95qlp/,xs95qlp,46221,1750,4,2.5,1895,1,0,1750,39.66378,-86.25584,Valley Mills,Valley Mills
https://www.apartments.com/4250-braemar-dr-indianapolis-in/kwc73b8/,kwc73b8,46254,1775,3,2,1419,38,34,1775,39.83167,-86.28525,Eagle Creek,Eagle Creek
https://www.apartments.com/5249-montavia-lane-indianapolis-in/bd45neb/,bd45neb,46239,1650,3,2,1371,9,0,1650,39.69147,-86.02928,Galludet,Galludet
https://www.apartments.com/8241-crosser-dr-indianapolis-in/qrb40fz/,qrb40fz,46237,1725,3,2,1664,4,0,1725,39.64777,-86.05452,South Franklin,South Franklin
https://www.apartments.com/3-br-15-bath-house-1416-e-gimber-st-indianapolis-in/hwtkt32/,hwtkt32,46203,1350,3,1.5,1100,55,38,1350,39.72782,-86.13596,Garfield Park,Garfield Park
https://www.apartments.com/2837-north-delaware-street-indianapolis-in/tqklc78/,tqklc78,46205,1110,3,1,1400,55,52,1110,39.80772,-86.15304,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/5629-hyacinth-way-indianapolis-in/r47rew1/,r47rew1,46254,1395,3,2,1063,35,25,1395,39.85448,-86.24561,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/fantastic-3bd-1ba-home-let-yourself-in-indianapolis-in/7cfwrdx/,7cfwrdx,46222,1195,3,1,842,58,32,1195,39.79739,-86.2138,Eagledale,Eagledale
https://www.apartments.com/1705-randall-rd-indianapolis-in/h406nw3/,h406nw3,46240,1685,3,1,1135,31,22,1685,39.89055,-86.13098,Ravenswood,Ravenswood
https://www.apartments.com/1037-n-concord-st-indianapolis-in/y7k2c1v/,y7k2c1v,46222,895,2,1,950,53,37,895,39.78172,-86.21034,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/920-n-alabama-st-indianapolis-in/1br13f7/,1br13f7,46202,550,1,1,550,84,58,500,39.77983,-86.15246,St Joseph,St Joseph
https://www.apartments.com/3-br-1-bath-house-1660-centennial-avenue-indianapolis-in/lvstw0e/,lvstw0e,46222,925,3,1,988,62,28,925,39.79004,-86.21393,Eagledale,Eagledale
https://www.apartments.com/southside-spacious-single-family-two-bedroom-indianapolis-in/4ke2f3h/,4ke2f3h,46203,850,3,1,689,25,37,850,39.72431,-86.12922,Near Southeast,Near Southeast
https://www.apartments.com/6419-greenspire-place-indianapolis-in/0mvqp30/,0mvqp30,46221,2195,4,2.5,3308,11,14,2195,39.67984,-86.27166,Valley Mills,Valley Mills
https://www.apartments.com/5125-gringo-dr-indianapolis-in/3nfdbrf/,3nfdbrf,46237,1450,3,1,910,42,27,1450,39.69242,-86.07028,South Emerson,South Emerson
https://www.apartments.com/8021-bach-dr-indianapolis-in/6zcs87s/,6zcs87s,46239,1610,3,2.5,1425,3,0,1610,39.72594,-86.02489,Five Points,Five Points
https://www.apartments.com/4613-falcon-run-way-indianapolis-in/1kb9k07/,1kb9k07,46254,1350,2,2.5,1295,33,29,1350,39.83874,-86.259,Northwest High School,Northwest High School
https://www.apartments.com/9535-benchmark-dr-indianapolis-in/0lgzws1/,0lgzws1,46240,1717,1,1,775,32,18,1717,39.92518,-86.13795,Nora Far Northside,Nora Far Northside
https://www.apartments.com/now-showing-this-1-bedroom-1-bath-located-indianapolis-in/0tzlxh3/,0tzlxh3,46201,625,1,1,500,58,39,625,39.77821,-86.12366,Near Eastside,Near Eastside
https://www.apartments.com/3-br-15-bath-house-5249-yucatan-dr-indianapolis-in/x292wkp/,x292wkp,46237,1300,3,1.5,1064,51,32,1300,39.691,-86.07769,South Emerson,South Emerson
https://www.apartments.com/618-n-hamilton-ave-indianapolis-in/rtm6jq1/,rtm6jq1,46201,1000,2,1,1300,51,39,1000,39.77695,-86.12512,Near Eastside,Near Eastside
https://www.apartments.com/3-br-1-bath-house-3945-n-ridgeview-dr-indianapolis-in/lydgzge/,lydgzge,46226,1350,3,1,1176,25,38,1350,39.8292,-86.05711,Devington,Devington
https://www.apartments.com/4327-autumn-crest-ct-indianapolis-in/qqht4ew/,qqht4ew,46268,1695,3,2.5,1886,21,24,1695,39.8854,-86.23439,Augusta,Augusta
https://www.apartments.com/1209-n-tuxedo-st-indianapolis-in/707t8sw/,707t8sw,46201,1650,3,1.5,2200,52,37,1650,39.7839,-86.10799,Near Eastside,Near Eastside
https://www.apartments.com/2329-shoemaker-court-indianapolis-in/n1tdw2p/,n1tdw2p,46229,1695,3,2,2184,1,0,1695,39.80198,-85.96484,East Warren,East Warren
https://www.apartments.com/3833-libra-ln-indianapolis-in/xkph80p/,xkph80p,46235,1550,3,2,1200,24,0,1550,39.82759,-85.96934,Far Eastside,Far Eastside
https://www.apartments.com/available-now-indianapolis-in/mwykl6j/,mwykl6j,46229,1570,3,2,1120,52,0,1570,39.77872,-85.96329,Cumberland,Cumberland
https://www.apartments.com/5718-ensley-ct-indianapolis-in/6dtgxer/,6dtgxer,46254,1775,3,2.5,1886,47,25,1775,39.8557,-86.23825,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/camby-crossing-apartment-homes-camby-in/7bfjc2x/,7bfjc2x,46113,685,1,1,690,11,0,685,39.65615,-86.31062,Camby,Camby
https://www.apartments.com/available-now-indianapolis-in/6eedbxt/,6eedbxt,46254,1720,3,2,1440,7,34,1720,39.83393,-86.26534,Northwest High School,Northwest High School
https://www.apartments.com/4011-village-trace-blvd-indianapolis-in/t80h92c/,t80h92c,46254,2430,3,2.5,1606,9,25,2430,39.83406,-86.22884,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/3-br-15-bath-house-2101-pennsylvania-s-indianapolis-in/t7tf6nc/,t7tf6nc,46202,1515,3,1.5,2200,70,54,1515,39.79512,-86.15576,Herron-Morton Place,Herron-Morton Place
https://www.apartments.com/4322-n-edmondson-ave-indianapolis-in/qt5evyy/,qt5evyy,46226,1050,3,1,1000,28,32,1050,39.83585,-86.05152,Devington,Devington
https://www.apartments.com/2434-n-illinois-st-indianapolis-in/djrmd9l/,djrmd9l,46208,2100,3,2,1610,64,51,2100,39.80128,-86.15936,Near Northside,Near Northside
https://www.apartments.com/8506-westfield-blvd-indianapolis-in/8ddv5z3/,8ddv5z3,46240,2486,2,2,1020,59,30,2486,39.90971,-86.13433,North Central,North Central
https://www.apartments.com/5375-clarendon-rd-indianapolis-in/5y680lp/,5y680lp,46208,1890,3,1,1356,19,0,1890,39.85023,-86.17118,Butler-Tarkington,Butler-Tarkington
https://www.apartments.com/953-prospect-st-indianapolis-in/spg39f6/,spg39f6,46203,1395,1,1,750,88,41,1395,39.75187,-86.14162,Fountain Square,Fountain Square
https://www.apartments.com/10947-delphi-drive-camby-in/3e184yd/,3e184yd,46113,2095,4,2.5,3104,41,0,2095,39.63647,-86.32749,Camby,Camby
https://www.apartments.com/willow-brook-indianapolis-in/syndj16/,syndj16,46205,900,1,1,700,76,30,900,39.84737,-86.12469,Fairgrounds,Fairgrounds
https://www.apartments.com/3919-winthrop-ave-indianapolis-in/87m0g92/,87m0g92,46205,1700,2,1,1680,52,47,1700,39.82738,-86.14066,Fairgrounds,Fairgrounds
https://www.apartments.com/1104-n-dearborn-st-indianapolis-in/wegs1ml/,wegs1ml,46201,850,2,1,1293,65,38,850,39.78276,-86.11143,Near Eastside,Near Eastside
https://www.apartments.com/726-n-denny-st-indpls-in-46201-indianapolis-in/9mx2gw7/,9mx2gw7,46201,750,1,1,784,51,35,750,39.77731,-86.09996,Near Eastside,Near Eastside
https://www.apartments.com/4211-stone-mill-dr-indianapolis-in/4kst73j/,4kst73j,46237,1805,3,2.5,1446,7,18,1805,39.68291,-86.09495,South Emerson,South Emerson
https://www.apartments.com/2819-wortham-way-indianapolis-in/vd6jktd/,vd6jktd,46268,1795,3,2,1769,59,26,1795,39.88862,-86.20985,Crooked Creek,Crooked Creek
https://www.apartments.com/available-now-indianapolis-in/m06re9j/,m06re9j,46221,1545,3,2,1270,6,0,1545,39.67931,-86.24926,Valley Mills,Valley Mills
https://www.apartments.com/6417-amber-valley-ln-indianapolis-in/9e1dkn6/,9e1dkn6,46237,1640,3,2,1491,9,0,1640,39.675,-86.04506,Galludet,Galludet
https://www.apartments.com/6534-jarvis-dr-indianapolis-in/e06qf9m/,e06qf9m,46237,1795,3,2,1560,2,0,1795,39.64267,-86.05306,South Franklin,South Franklin
https://www.apartments.com/5837-ashcroft-dr-indianapolis-in/wsnjrtk/,wsnjrtk,46221,1575,3,2,1244,0,0,1575,39.65989,-86.26251,West Newton,West Newton
https://www.apartments.com/2426-e-northgate-st-indianapolis-in/z0h84gy/,z0h84gy,46220,2015,3,1.5,2668,59,33,2015,39.86091,-86.12082,Millersville,Millersville
https://www.apartments.com/2154-n-riley-ave-indianapolis-in/6gkqfyr/,6gkqfyr,46218,1525,3,1,1008,28,25,1825,39.79768,-86.08606,Near Eastside,Near Eastside
https://www.apartments.com/riverchase-apartments-indianapolis-in/slfy2v5/,slfy2v5,46214,998,1,1,708,18,0,998,39.80526,-86.28912,Key Meadows,Key Meadows
https://www.apartments.com/1910-lexington-ave-indianapolis-in/c1kdr9d/,c1kdr9d,46203,700,1,1,650,47,38,700,39.7563,-86.12801,Near Southeast,Near Southeast
https://www.apartments.com/7614-ardwell-ct-indianapolis-in/1cr00k5/,1cr00k5,46237,1810,3,2.5,1911,8,0,1810,39.65678,-86.04699,South Franklin,South Franklin
https://www.apartments.com/2-br-1-bath-house-61-n-devon-ave-indianapolis-in/jngx2r5/,jngx2r5,46219,1150,2,1,900,40,34,1150,39.77533,-86.02086,East Warren,East Warren
https://www.apartments.com/7126-parklake-pl-indianapolis-in/k4ljt28/,k4ljt28,46217,1695,3,2.5,1582,19,0,1695,39.66142,-86.20379,Southern Dunes,Southern Dunes
https://www.apartments.com/5040-harpers-ln-indianapolis-in/vhzj7ff/,vhzj7ff,46268,1660,3,2,1220,62,25,1660,39.87899,-86.24721,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/11424-long-lake-drive-indianapolis-in/d5tcfbk/,d5tcfbk,46235,1795,4,2.5,1992,4,0,1795,39.86309,-85.96436,Indianapolis,Indianapolis
https://www.apartments.com/3158-crestwell-drive-indianapolis-in/5g1v5gm/,5g1v5gm,46268,1995,3,2.5,2886,5,24,1995,39.87868,-86.21447,Augusta,Augusta
https://www.apartments.com/3-br-25-bath-house-10909-zimmerman-lane-indianapolis-in/dvmqt9l/,dvmqt9l,46231,1725,3,2.5,3074,3,0,1725,39.73963,-86.32825,Six Points,Six Points
https://www.apartments.com/4008-biscayne-rd-indianapolis-in/d75wz7l/,d75wz7l,46226,1095,3,1,936,48,35,1095,39.83016,-86.01359,Far Eastside,Far Eastside
https://www.apartments.com/2537-copper-hill-dr-indianapolis-in/fss0c7v/,fss0c7v,46239,1645,3,2,1390,6,0,1645,39.73334,-86.02608,Raymond Park,Raymond Park
https://www.apartments.com/wildwood-village-apartments-indianapolis-in/yqhtvrt/,yqhtvrt,46222,640,1,1,650,28,32,640,39.81867,-86.21979,Eagledale,Eagledale
https://www.apartments.com/10764-lexington-drive-indianapolis-in/42eszvh/,42eszvh,46280,2495,3,2.5,2260,23,0,2495,39.94625,-86.13892,Indianapolis,Indianapolis
https://www.apartments.com/7202-tresa-drive-indianapolis-in/7eg8wly/,7eg8wly,46239,2195,4,2.5,3100,6,0,2195,39.69171,-86.04072,Galludet,Galludet
https://www.apartments.com/5369-dollar-forge-court-indianapolis-in/e7pm9pq/,e7pm9pq,46221,1650,3,2.5,1788,6,0,1650,39.68046,-86.2523,Valley Mills,Valley Mills
https://www.apartments.com/6917-wildwood-ct-indianapolis-in/hqlnmw2/,hqlnmw2,46268,1250,3,1.5,1248,53,25,1000,39.87963,-86.24187,Augusta,Augusta
https://www.apartments.com/van-rooy-downtown-indianapolis-in/ffsywws/,ffsywws,46202,1230,2,1,1037,77,52,200,39.78133,-86.14473,Chatham Arch,Chatham Arch
