,url,listingid,ZIP,Monthly Rent,Bedrooms,Bathrooms,Square Feet,walkScore,transitScore,Deposit,latitude,longitude,Pet,neighborhood
0,https://www.apartments.com/2372-beckwith-dr-indianapolis-in/ze0jqwy/,ze0jqwy,46218,$751,2 bd,1 ba,679 sq ft,25,33,$705 deposit,39.80125,-86.12643,0,Martindale-Brightwood
1,https://www.apartments.com/the-marott-apartments-indianapolis-in/cqv6bmf/,cqv6bmf,46208,"$1,185 - $1,645",1 - 2 bd,1 - 2 ba,"609 - 1,092 sq ft",54,52,,39.80517,-86.15595,,Mapleton Fall Creek
2,https://www.apartments.com/trails-at-lakeside-indianapolis-in/p38me3t/,p38me3t,46220,"$1,193 - $2,805",1 - 3 bd,1 - 2 ba,"594 - 1,246 sq ft",20,12,,39.85553,-86.10057,,Millersville
3,https://www.apartments.com/7491-n-shadeland-ave-indianapolis-in/s34dq64/,s34dq64,46250,"$1,795",3 bd,2 ba,"2,500 sq ft",54,33,,39.89034,-86.0454,,I-69 Fall Creek
4,https://www.apartments.com/nice-3-bedroom-ranch-w-2-car-garage-in-pe-indianapolis-in/n669z9m/,n669z9m,46237,"$1,095",3 bd,1 ba,"1,439 sq ft",29,32,,39.72238,-86.12113,,University Heights
5,https://www.apartments.com/1102-n-oakland-ave-indianapolis-in/c4kr5zf/,c4kr5zf,46201,"$1,300",3 bd,1.5 ba,"1,500 sq ft",67,38,$800 deposit,39.78265,-86.11278,,Near Eastside
6,https://www.apartments.com/634-e-10th-st-indianapolis-in/rl2dfp0/,rl2dfp0,46202,"$1,600",2 bd,2 ba,"1,400 sq ft",74,53,"$1,600 deposit",39.78089,-86.1461,,Chatham Arch
7,https://www.apartments.com/1229-burdsal-re-integrity-indianapolis-in/p2ysc1v/,p2ysc1v,46208,$650,1 bd,1 ba,750 sq ft,34,34,,39.80035,-86.18366,,Near NW Riverside
8,https://www.apartments.com/1620-palmer-st-indianapolis-in/49g2vpj/,49g2vpj,46203,$825,2 bd,1 ba,824 sq ft,57,38,$825 deposit,39.74641,-86.1317,,Near Southeast
9,https://www.apartments.com/slate-indianapolis-in/xmkq7xn/,xmkq7xn,46203,"$1,790",Studio bd,1 ba,596 sq ft,80,61,,39.75955,-86.14796,,Downtown Indianapolis
10,https://www.apartments.com/waterfront-terrace-apartments-indianapolis-in/pr9m19s/,pr9m19s,46224,"$750 - $1,070",1 - 3 bd,1 - 2 ba,"648 - 1,034 sq ft",26,34,,39.81831,-86.2466,,Eagledale
11,https://www.apartments.com/circle-city-apartments-indianapolis-in/xbcddnp/,xbcddnp,46202,"$860 - $2,043",Studio - 2 bd,1 - 2.5 ba,"376 - 1,700 sq ft",62,57,,39.78487,-86.15695,,Near Northside
12,https://www.apartments.com/cloverleaf-apartments-townhomes-indianapolis-in/11b7pf4/,11b7pf4,46241,$549 - $860,1 - 3 bd,1 - 1.5 ba,"586 - 1,240 sq ft",43,33,,39.75402,-86.26146,,Garden City
13,https://www.apartments.com/1226-tecumseh-st-indianapolis-in/hqs00e1/,hqs00e1,46201,"$2,500",3 bd,1.5 ba,"1,300 sq ft",55,40,"$1,500 deposit",39.78448,-86.12626,,Near Eastside
14,https://www.apartments.com/forest-ridge-indianapolis-in/52ygmmm/,52ygmmm,46260,"$931 - $1,420",1 - 4 bd,1 - 2 ba,"790 - 1,487 sq ft",4,28,,39.89281,-86.2015,,Crooked Creek
15,https://www.apartments.com/chateau-de-ville-indianapolis-in/shng817/,shng817,46220,"$855 - $1,567",Studio - 3 bd,1 - 2.5 ba,"520 - 1,650 sq ft",13,0,,39.8526,-86.10157,,Millersville
16,https://www.apartments.com/available-now-indianapolis-in/cbt0d3e/,cbt0d3e,46229,"$1,675",3 bd,1.5 ba,"1,988 sq ft",4,0,,39.78863,-85.96394,,East Warren
17,https://www.apartments.com/greentree-apartments-indianapolis-in/zt52kcx/,zt52kcx,46227,$579 - $739,1 - 3 bd,1 - 2 ba,"571 - 1,140 sq ft",57,28,,39.65224,-86.11846,,South Perry
18,https://www.apartments.com/community-place-indianapolis-in/ds91f3k/,ds91f3k,46227,"$1,075 - $1,575",2 - 4 bd,1 - 2.5 ba,"767 - 1,306 sq ft",38,26,,39.63769,-86.13717,,South Perry
19,https://www.apartments.com/11469-congaree-way-indianapolis-in/0hyy550/,0hyy550,46235,"$1,550",4 bd,3 ba,"1,621 sq ft",9,0,,39.83049,-85.96277,,Far Eastside
20,https://www.apartments.com/avia-lofts-at-founders-road-indianapolis-in/deszx0j/,deszx0j,46268,"$805 - $1,210",Studio - 2 bd,1 - 2 ba,480 - 750 sq ft,59,32,,39.91296,-86.2218,,College Park
21,https://www.apartments.com/6515-knobstone-way-indianapolis-in/wjmp3cj/,wjmp3cj,46203,"$1,495",3 bd,2.5 ba,"1,781 sq ft",3,0,,39.72095,-86.05409,,Indianapolis
22,https://www.apartments.com/3736-n-meridian-st-indianapolis-in/w4zcjll/,w4zcjll,46208,$929,2 bd,1 ba,"1,052 sq ft",74,49,,39.82359,-86.1573,0,Crown Hill
23,https://www.apartments.com/11417-stoeppelwerth-dr-indianapolis-in/qc2q57y/,qc2q57y,46229,"$1,575",4 bd,2 ba,"1,664 sq ft",3,0,,39.79189,-85.96318,,East Warren
24,https://www.apartments.com/north-haven-of-carmel-indianapolis-in/5vpm6np/,5vpm6np,46280,"$1,309 - $3,148",1 - 3 bd,1 - 2 ba,"694 - 1,213 sq ft",21,0,$150 deposit,39.93216,-86.09103,,Indianapolis
25,https://www.apartments.com/sawmill-apartments-indianapolis-in/peg11lr/,peg11lr,46237,$799 - $929,1 - 2 bd,1 ba,650 - 950 sq ft,2,23,,39.70174,-86.10543,,South Emerson
26,https://www.apartments.com/802-charter-woods-drive-indianapolis-in/n9n5w9p/,n9n5w9p,46224,"$1,695",3 bd,2 ba,"1,408 sq ft",27,34,,39.77742,-86.25967,,Garden City
27,https://www.apartments.com/6408-dahlia-dr-indianapolis-in/knn4g39/,knn4g39,46217,"$1,745",3 bd,2 ba,"1,900 sq ft",3,17,"$1,745 deposit",39.67318,-86.16302,,Linden Wood
28,https://www.apartments.com/alpine-studios-indianapolis-in/0mdymh2/,0mdymh2,46221,"$745 - $1,250",Studio - 2 bd,1 - 2 ba,372 - 992 sq ft,24,20,,39.69927,-86.26178,,Valley Mills
29,https://www.apartments.com/9535-benchmark-dr-indianapolis-in/rxw3x11/,rxw3x11,46240,"$1,557",1 bd,1 ba,655 sq ft,32,18,,39.92518,-86.13795,,Nora Far Northside
30,https://www.apartments.com/434-canal-ct-s-dr-indianapolis-in/66zp4xr/,66zp4xr,46202,"$1,809",1 bd,1 ba,992 sq ft,83,55,,39.77746,-86.16637,,The Canal
31,https://www.apartments.com/5810-long-lake-ln-indianapolis-in/2z04gw8/,2z04gw8,46235,"$1,705",3 bd,2 ba,"1,408 sq ft",7,0,,39.86046,-85.96668,,Indianapolis
32,https://www.apartments.com/1722-arlene-dr-indianapolis-in/y2yqwfv/,y2yqwfv,46219,"$1,580",3 bd,2 ba,"1,860 sq ft",40,40,,39.79097,-86.03862,,East Gate
33,https://www.apartments.com/available-now-indianapolis-in/800k8w1/,800k8w1,46217,"$1,795",3 bd,2.5 ba,"2,036 sq ft",6,0,,39.66853,-86.20753,,Southern Dunes
34,https://www.apartments.com/4420-courtfield-dr-indianapolis-in/bmsrbfb/,bmsrbfb,46254,"$1,670",3 bd,2.5 ba,"1,641 sq ft",26,29,,39.83515,-86.25505,,International Market Place
35,https://www.apartments.com/1186-constitution-drive-indianapolis-in/0t6hwr1/,0t6hwr1,46234,"$1,795",3 bd,2.5 ba,"2,104 sq ft",32,0,,39.78088,-86.32847,,Indianapolis
36,https://www.apartments.com/beautiful-large-four-bedroom-in-warren-tow-indianapolis-in/vjwj37g/,vjwj37g,46203,"$2,500",4 bd,2.5 ba,"2,474 sq ft",6,0,,39.72511,-86.06206,,Indianapolis
37,https://www.apartments.com/crooked-creek-indianapolis-in/2w29ek8/,2w29ek8,46268,"$899 - $1,125",1 - 2 bd,1 - 1.5 ba,"700 - 1,000 sq ft",26,30,,39.90463,-86.22775,,Augusta
38,https://www.apartments.com/926-w-32nd-st-indianapolis-in/2jwl87b/,2jwl87b,46208,$900,3 bd,2 ba,"1,050 sq ft",22,39,,39.81328,-86.17647,,Crown Hill
39,https://www.apartments.com/2323-shoemaker-court-indianapolis-in/e9m5elm/,e9m5elm,46229,"$1,495",3 bd,2 ba,"1,212 sq ft",1,0,,39.80184,-85.96486,,East Warren
40,https://www.apartments.com/fountainhead-apartments-indianapolis-in/zc8hs9x/,zc8hs9x,46260,"$905 - $1,200",Studio - 3 bd,1 - 2 ba,"494 - 1,553 sq ft",14,31,,39.90189,-86.1915,,St Vincent Greenbriar
41,https://www.apartments.com/11402-carly-way-indianapolis-in/57b30kn/,57b30kn,46235,"$1,825",3 bd,2 ba,"2,140 sq ft",12,0,,39.8214,-85.96436,,Far Eastside
42,https://www.apartments.com/4065-aspen-way-indianapolis-in/8y3xkd0/,8y3xkd0,46226,"$1,125",3 bd,1 ba,864 sq ft,42,34,,39.83142,-86.01994,,Far Eastside
43,https://www.apartments.com/1204-n-dearborn-st-indianapolis-in/6vb4p4t/,6vb4p4t,46201,"$1,900",5 bd,2 ba,"2,800 sq ft",65,38,"$1,900 deposit",39.78364,-86.11144,,Near Eastside
44,https://www.apartments.com/pinnex-indianapolis-in/c03x8bd/,c03x8bd,46203,"$1,864 - $2,975",Studio - 3 bd,1 - 2.5 ba,"545 - 1,499 sq ft",80,50,,39.75812,-86.14162,,North Square
45,https://www.apartments.com/available-now-indianapolis-in/erjz33m/,erjz33m,46239,,,,,11,0,,39.7238,-86.03197,,Five Points
46,https://www.apartments.com/5319-rocky-mountain-dr-indianapolis-in/312fc3f/,312fc3f,46237,"$1,750",3 bd,2 ba,"1,390 sq ft",19,0,"$1,750 deposit",39.69042,-86.05699,,Galludet
47,https://www.apartments.com/encore-55-boutique-apartments-indianapolis-in/4kxjcbl/,4kxjcbl,46250,"$1,395 - $2,045",1 - 2 bd,1 - 2 ba,"847 - 1,381 sq ft",40,30,,39.89032,-86.05393,,Devonshire
48,https://www.apartments.com/pheasant-run-indianapolis-in/xwhrc8m/,xwhrc8m,46239,"$1,090 - $1,940",1 - 3 bd,1 - 2 ba,"706 - 1,173 sq ft",28,15,$250 deposit,39.75601,-86.02747,,Raymond Park
49,https://www.apartments.com/10-west-apartments-indianapolis-in/exff7em/,exff7em,46214,"$899 - $1,574",1 - 3 bd,1 - 2.5 ba,"788 - 1,288 sq ft",47,30,,39.77758,-86.2995,,Chapel Hill Ben Davis
50,https://www.apartments.com/2155-n-irwin-st-indianapolis-in/zbf50xx/,zbf50xx,46219,"$1,000",2 bd,1 ba,"1,000 sq ft",37,34,"$1,000 deposit",39.79776,-86.05227,0,Eastside
51,https://www.apartments.com/m-club-apartments-indianapolis-in/tvqshg8/,tvqshg8,46226,"$871 - $2,075",Studio - 2 bd,1 - 2 ba,550 - 933 sq ft,8,0,,39.85914,-86.04565,,Indianapolis
52,https://www.apartments.com/5012-lincoln-rd-indianapolis-in/nwgqsfm/,nwgqsfm,46228,"$2,010",3 bd,1 ba,"2,688 sq ft",1,0,,39.84451,-86.21698,,Snacks Guion Creek
53,https://www.apartments.com/pier-39-apartments-townhomes-indianapolis-in/e8l367m/,e8l367m,46214,"$925 - $1,400",1 - 3 bd,1 - 2.5 ba,"740 - 1,340 sq ft",31,32,,39.82098,-86.28792,,Bayhead Village
54,https://www.apartments.com/residences-on-ronald-reagan-avon-in/z3sttzz/,z3sttzz,46123,"$1,128 - $1,900",1 - 3 bd,1 - 2 ba,"665 - 1,510 sq ft",20,0,,39.7552,-86.33588,,Avon
55,https://www.apartments.com/2268-raymond-park-drive-indianapolis-in/nds5d7m/,nds5d7m,46239,"$1,695",4 bd,2.5 ba,"2,016 sq ft",18,0,,39.73894,-86.02494,,Raymond Park
56,https://www.apartments.com/waterside-at-castleton-indianapolis-in/c44rsgf/,c44rsgf,46256,"$955 - $1,205",1 - 2 bd,1 - 2 ba,650 - 950 sq ft,35,34,,39.90718,-86.04016,,I-69 Fall Creek
57,https://www.apartments.com/8446-hague-rd-indianapolis-in/2198w0b/,2198w0b,46256,"$1,600",3 bd,2 ba,"1,020 sq ft",25,29,"$1,600 deposit",39.91026,-86.03342,,I-69 Fall Creek
58,https://www.apartments.com/8149-wood-hollow-ln-indianapolis-in/8lxtwv0/,,,,,,,,,,,,,
59,https://www.apartments.com/335-w-9th-st-indianapolis-in/wsx9q6l/,wsx9q6l,46202,"$1,695",Studio bd,1 ba,543 sq ft,82,59,,39.77914,-86.16437,,Circle City
60,https://www.apartments.com/8142-whitaker-valley-boulevard-indianapolis-in/7q5jcfy/,7q5jcfy,46237,"$1,595",3 bd,2 ba,"1,263 sq ft",17,21,,39.64835,-86.0918,,South Perry
61,https://www.apartments.com/keeneland-crest-apartments-indianapolis-in/f7s4x3t/,f7s4x3t,46237,"$1,200 - $1,400",1 - 2 bd,1 - 2 ba,"830 - 1,040 sq ft",13,20,,39.64775,-86.07163,,South Franklin
62,https://www.apartments.com/mariners-village-apartments-indianapolis-in/kkkbnt8/,kkkbnt8,46214,"$700 - $1,435",Studio - 2 bd,1 - 2 ba,"544 - 1,339 sq ft",11,26,,39.80982,-86.28557,,Key Meadows
63,https://www.apartments.com/roberts-school-flats-indianapolis-in/gvzs7ww/,gvzs7ww,46201,"$849 - $2,009",Studio - 2 bd,1 - 2 ba,"392 - 1,377 sq ft",44,43,,39.78059,-86.13234,,Near Eastside
64,https://www.apartments.com/8608-skyway-dr-indianapolis-in/qr96hvw/,qr96hvw,46219,"$1,300",3 bd,2 ba,"1,342 sq ft",43,29,,39.79632,-86.01671,,East Warren
65,https://www.apartments.com/willow-glen-east-indianapolis-in/0nme9y2/,0nme9y2,46229,"$700 - $1,080",1 - 3 bd,1 - 1.5 ba,"649 - 1,358 sq ft",20,23,,39.80888,-85.99186,,Far Eastside
66,https://www.apartments.com/3261-n-college-ave-indianapolis-in-unit-3261/9n5lpm6/,9n5lpm6,46205,"$1,200",2 bd,1 ba,975 sq ft,41,49,"$1,200 deposit",39.8156,-86.14462,,Mapleton Fall Creek
67,https://www.apartments.com/maple-court-indianapolis-in/mkh7pxk/,mkh7pxk,46205,$609 - $729,1 - 2 bd,1 ba,560 - 750 sq ft,60,50,,39.81998,-86.15521,,Mapleton Fall Creek
68,https://www.apartments.com/9236-delphi-ct-indianapolis-in/6r73k7r/,6r73k7r,46113,"$1,830",3 bd,2.5 ba,"2,536 sq ft",34,0,,39.63639,-86.32531,,Indianapolis
69,https://www.apartments.com/4054-n-park-ave-indianapolis-in/peww65t/,peww65t,46205,"$1,210",3 bd,1 ba,"1,400 sq ft",54,48,"$1,210 deposit",39.82992,-86.14768,,Meridian Kessler
70,https://www.apartments.com/summerwood-on-towne-line-apartments-indianapolis-in/8lwxpw3/,8lwxpw3,46268,"$1,082 - $1,348",1 - 3 bd,1 - 2 ba,"671 - 1,269 sq ft",46,35,,39.909,-86.20508,,Augusta
71,https://www.apartments.com/waterfront-pointe-indianapolis-in/vgjx0nf/,vgjx0nf,46214,"$1,050 - $1,400",1 - 3 bd,1 - 2 ba,"722 - 1,213 sq ft",16,26,,39.80898,-86.28207,,Key Meadows
72,https://www.apartments.com/serenity-manor-independent-living-senior-55-indianapolis-in/rh4lxt1/,rh4lxt1,46219,"$600 - $1,075",Studio - 2 bd,1 - 2 ba,430 - 800 sq ft,47,0,$150 deposit,39.78583,-86.04774,,Warren Park
73,https://www.apartments.com/five-twenty-virginia-indianapolis-in/tf7y05c/,tf7y05c,46203,"$1,069 - $1,539",1 - 2 bd,1 ba,"650 - 1,044 sq ft",80,60,,39.75937,-86.14698,,Fletcher Place
74,https://www.apartments.com/517-n-park-ave-indianapolis-in/jbf8m87/,jbf8m87,46202,"$3,000",2 bd,3 ba,"2,200 sq ft",93,62,"$3,000 deposit",39.77414,-86.1468,,Lockerbie Square
75,https://www.apartments.com/805-timber-creek-dr-indianapolis-in/t0xekm9/,t0xekm9,46239,"$2,085",4 bd,2 ba,"2,424 sq ft",7,0,"$2,085 deposit",39.75891,-85.97447,,Southeast Warren
76,https://www.apartments.com/axis-indianapolis-in/ztv21ky/,ztv21ky,46204,"$1,599 - $3,639",Studio - 2 bd,1 - 2 ba,"570 - 1,829 sq ft",92,64,,39.77351,-86.16238,,Circle City
77,https://www.apartments.com/pulliam-square-indianapolis-indianapolis-in/mxsh9gl/,mxsh9gl,46204,"$1,733 - $2,949",Studio - 2 bd,1 - 2 ba,"603 - 1,754 sq ft",98,67,,39.77191,-86.15475,,Circle City
78,https://www.apartments.com/large-wooded-lot-in-carmel-clay-schools-indianapolis-in/gx92s7y/,gx92s7y,46290,"$2,395",3 bd,2 ba,"2,181 sq ft",9,0,,39.92949,-86.169,,Indianapolis
79,https://www.apartments.com/2405-e-16th-st-indianapolis-in/l4h3scf/,l4h3scf,46201,$875,2 bd,1 ba,"1,084 sq ft",51,31,$875 deposit,39.7878,-86.12098,,Near Eastside
80,https://www.apartments.com/3-br-1-bath-house-3626-n-hartman-dr-indianapolis-in/rtvcy33/,rtvcy33,46226,$995,3 bd,1 ba,923 sq ft,35,35,,39.82136,-86.0392,,Arlington Woods
81,https://www.apartments.com/747-apartments-indianapolis-in/277cs0c/,277cs0c,46202,"$2,062 - $5,228",1 - 3 bd,1 - 3 ba,"687 - 1,689 sq ft",86,52,,39.77734,-86.14493,,Chatham Arch
82,https://www.apartments.com/118-n-state-ave-indianapolis-in-unit-a/kqgrljc/,kqgrljc,46201,"$1,100",2 bd,1 ba,,56,40,"$1,100 deposit",39.76883,-86.13097,,Holy Cross
83,https://www.apartments.com/oaks-of-eagle-creek-indianapolis-in/f9pykwt/,f9pykwt,46254,"$825 - $1,240",1 - 2 bd,1 - 2 ba,"649 - 1,064 sq ft",3,17,,39.84942,-86.28057,,Eagle Creek
84,https://www.apartments.com/aspen-chase-indianapolis-in/3fwd4ye/,3fwd4ye,46254,"$779 - $1,184",1 - 3 bd,1 - 1.5 ba,"700 - 1,200 sq ft",22,18,,39.85682,-86.25394,,Snacks Guion Creek
85,https://www.apartments.com/1933-southernwood-ln-indianapolis-in/tzjghyb/,tzjghyb,46231,"$1,998",4 bd,2 ba,"3,838 sq ft",4,28,"$1,998 deposit",39.73778,-86.32556,,Chapel Hill Ben Davis
86,https://www.apartments.com/sherman-village-indianapolis-in/r6c49f2/,r6c49f2,46237,$700 - $940,1 - 3 bd,1 - 1.5 ba,"720 - 1,300 sq ft",8,22,$300 deposit,39.69968,-86.10054,,South Emerson
87,https://www.apartments.com/the-bristol-camby-in/2cnx9k9/,2cnx9k9,46113,"$985 - $1,775",1 - 2 bd,1 - 2 ba,"788 - 1,003 sq ft",2,0,,39.651,-86.31551,,Camby
88,https://www.apartments.com/gorgeous-4-bedroom-ranch-home-indianapolis-in/l28rgte/,l28rgte,46235,"$1,660",4 bd,2 ba,"1,862 sq ft",38,35,,39.82953,-85.98691,,Far Eastside
89,https://www.apartments.com/la-joya-apartmemts-indianapolis-in/bqbdfk8/,bqbdfk8,46254,"$599 - $1,009",1 - 3 bd,1 - 2 ba,"850 - 1,160 sq ft",8,31,,39.83684,-86.23683,,Snacks Guion Creek
90,https://www.apartments.com/double-creek-flats-plainfield-in/txwe7h8/,txwe7h8,46168,"$1,300 - $2,135",1 - 3 bd,1 - 2 ba,"855 - 1,279 sq ft",10,0,,39.73095,-86.32867,,Six Points
91,https://www.apartments.com/the-george-indianapolis-in/xbfg8nm/,xbfg8nm,46254,"$745 - $1,830",1 - 3 bd,1 - 2 ba,"650 - 1,032 sq ft",47,25,$500 deposit,39.85829,-86.23949,,Snacks Guion Creek
92,https://www.apartments.com/willow-glen-south-beech-grove-in/yspwdms/,yspwdms,46107,"$814 - $1,455",1 - 3 bd,1 - 1.5 ba,"584 - 1,358 sq ft",22,0,,39.69633,-86.09569,,South Emerson
93,https://www.apartments.com/el-dorado-apartments-indianapolis-in/ykg55ts/,ykg55ts,46222,$549 - $989,1 - 4 bd,1 - 2.5 ba,"555 - 1,500 sq ft",17,29,,39.79731,-86.22038,,Eagledale
94,https://www.apartments.com/warren-harbor-apartments-indianapolis-in/xyq576q/,xyq576q,46229,"$750 - $1,025",1 - 3 bd,1 - 2 ba,"725 - 1,375 sq ft",43,27,,39.79841,-86.00411,,East Warren
95,https://www.apartments.com/auburn-place-apartments-greenwood-in/mrhlqsh/,mrhlqsh,46142,"$852 - $1,212",1 - 3 bd,1 - 1.5 ba,"612 - 1,452 sq ft",69,0,,39.62688,-86.12267,,Southside Indianapolis
96,https://www.apartments.com/5-br-2-bath-house-2430-brookside-avenue-indianapolis-in/bzmbvfb/,bzmbvfb,46218,"$1,295",5 bd,2 ba,"2,576 sq ft",34,32,,39.79133,-86.1205,,Near Eastside
97,https://www.apartments.com/waterford-place-apartments-indianapolis-in/z7qvldy/,z7qvldy,46227,"$895 - $1,400",1 - 2 bd,1 - 2 ba,"650 - 1,200 sq ft",37,23,$300 deposit,39.64502,-86.14081,,Hill Valley
98,https://www.apartments.com/830-n-denny-st-indianapolis-in/7bv0ksy/,7bv0ksy,46201,$750,2 bd,1 ba,"1,920 sq ft",56,0,$750 deposit,39.77853,-86.1002,,Near Eastside
99,https://www.apartments.com/1-e-raymond-st-indianapolis-in/7hrzlwx/,7hrzlwx,46225,$675,Studio bd,1 ba,,33,32,$675 deposit,39.73714,-86.15884,,Garfield Park
100,https://www.apartments.com/10626-inspiration-dr-indianapolis-in/f8t81hs/,f8t81hs,46259,"$2,200",3 bd,3 ba,"2,687 sq ft",5,0,,39.64859,-85.97782,,South Franklin
101,https://www.apartments.com/pebble-point-indianapolis-in/25d65cb/,25d65cb,46214,"$865 - $1,224",1 - 3 bd,1 - 2.5 ba,"671 - 1,345 sq ft",9,22,,39.80953,-86.29266,,Key Meadows
102,https://www.apartments.com/lakes-of-windsor-indianapolis-in/qhe6kqz/,qhe6kqz,46237,"$1,040 - $1,620",1 - 3 bd,1 - 2 ba,"805 - 1,402 sq ft",49,22,,39.66213,-86.0748,,South Franklin
103,https://www.apartments.com/6346-creekshore-lane-indianapolis-in/sjqt9v7/,sjqt9v7,46268,"$1,850",4 bd,2.5 ba,"1,926 sq ft",7,21,,39.87321,-86.21647,,Augusta
104,https://www.apartments.com/christian-park-4-bedroom-home-for-lease-indianapolis-in/642v3kt/,642v3kt,46201,$750,4 bd,1 ba,,62,36,,39.76141,-86.11318,,Near Southeast
105,https://www.apartments.com/942-fayette-st-indianapolis-in/lw4gh3f/,lw4gh3f,46202,"$2,450",3 bd,3 ba,"2,000 sq ft",79,54,"$2,450 deposit",39.78069,-86.1673,,The Canal
106,https://www.apartments.com/8249-amarillo-drive-indianapolis-in/ek1ft3q/,ek1ft3q,46237,"$1,595",3 bd,2 ba,"1,410 sq ft",9,0,,39.64748,-86.05803,,South Franklin
107,https://www.apartments.com/fountain-parc-indianapolis-in/stmjg25/,stmjg25,46220,"$1,150 - $1,375",1 - 3 bd,1 - 2.5 ba,"787 - 1,432 sq ft",39,23,,39.86907,-86.08718,,Allisonville
108,https://www.apartments.com/3633-laurel-cherry-ln-indianapolis-in/e4c2gfq/,e4c2gfq,46239,"$1,920",3 bd,2.5 ba,"2,032 sq ft",23,0,,39.7155,-86.02361,,Five Points
109,https://www.apartments.com/1028-s-randolph-st-indianapolis-in/n1d941m/,n1d941m,46203,"$1,450",3 bd,1.5 ba,"1,300 sq ft",55,36,"$1,450 deposit",39.75339,-86.1284,,Near Southeast
110,https://www.apartments.com/3214-newton-ave-indianapolis-in/mz1m8el/,mz1m8el,46201,$950,2 bd,1 ba,"1,720 sq ft",42,37,$950 deposit,39.76519,-86.11005,,Near Southeast
111,https://www.apartments.com/pangea-groves-indianapolis-in/7n3965x/,7n3965x,46205,"$663 - $1,202",Studio - 4 bd,1 - 2 ba,"407 - 1,200 sq ft",67,37,,39.84626,-86.13814,,Fairgrounds
112,https://www.apartments.com/nola-court-indianapolis-in/f75phcv/,f75phcv,46205,$629,1 bd,1 ba,700 sq ft,-,-,,39.83837,-86.13672,,Fairgrounds
113,https://www.apartments.com/9409-granville-pl-indianapolis-in/31mwscd/,31mwscd,46229,"$1,400",3 bd,2 ba,"1,120 sq ft",46,27,"$1,400 deposit",39.79603,-86.00133,,East Warren
114,https://www.apartments.com/summit-at-keystone-indianapolis-in/4k5tfcj/,4k5tfcj,46220,"$961 - $1,479",1 - 3 bd,1 - 1.5 ba,"700 - 1,056 sq ft",56,22,,39.87796,-86.11965,,Glendale
115,https://www.apartments.com/8652-belle-union-pl-indianapolis-in/7vzdeyx/,7vzdeyx,46113,"$1,670",3 bd,2.5 ba,"2,328 sq ft",13,0,,39.63867,-86.31396,,Indianapolis
116,https://www.apartments.com/3-br-1-bath-house-1556-nelson-ave-indianapolis-in/sejvrb5/,sejvrb5,46203,"$1,200",3 bd,1 ba,"1,255 sq ft",44,38,,39.72869,-86.13251,,Near Southeast
117,https://www.apartments.com/river-road-apartments-indianapolis-in/bd3nqyb/,bd3nqyb,46240,"$720 - $1,130",1 - 2 bd,1 - 2 ba,"470 - 1,140 sq ft",14,18,,39.92295,-86.09619,,Keystone
118,https://www.apartments.com/english-village-indianapolis-in/n1mpqgq/,n1mpqgq,46239,"$699 - $1,004",1 - 2 bd,1 ba,615 - 770 sq ft,15,21,,39.75945,-86.03487,,East Gate
119,https://www.apartments.com/2734-schofield-ave-indianapolis-in/fzrbmyv/,fzrbmyv,46218,"$1,115",3 bd,1 ba,"1,004 sq ft",31,35,,39.80623,-86.13015,,Martindale-Brightwood
120,https://www.apartments.com/396-s-audubon-rd-indianapolis-in/vx4wnrd/,vx4wnrd,46219,$800,2 bd,1 ba,"1,408 sq ft",46,28,$800 deposit,39.7623,-86.07054,,Irvington
121,https://www.apartments.com/1844-venona-dr-indianapolis-in/9866lw4/,9866lw4,46234,"$1,745",3 bd,2 ba,"1,919 sq ft",2,0,,39.78968,-86.32215,,Chapel Hill Ben Davis
122,https://www.apartments.com/townes-at-winthrop-indianapolis-in/gnqxshw/,gnqxshw,46220,"$2,300 - $2,500",2 bd,2.5 ba,"1,800 sq ft",88,38,,39.86745,-86.1411,,Broad Ripple
123,https://www.apartments.com/beech-tree-glen-apartments-beech-grove-in/p31f0ct/,p31f0ct,46107,"$987 - $1,068",2 bd,1 ba,900 sq ft,48,0,,39.70864,-86.08366,,Beech Grove
124,https://www.apartments.com/4418-primrose-ave-indianapolis-in/kvse798/,kvse798,46205,"$1,400",4 bd,2 ba,"1,632 sq ft",30,37,"$1,400 deposit",39.83753,-86.1328,,Fairgrounds
125,https://www.apartments.com/3420-southwest-dr-indianapolis-in/sjh3z97/,sjh3z97,46241,"$1,635",4 bd,1 ba,"1,688 sq ft",56,23,,39.71393,-86.24199,,Mars Hill
126,https://www.apartments.com/4529-woodland-ct-indianapolis-in/g1c4n1w/,,,,,,,,,,,,,
127,https://www.apartments.com/6338-perry-pines-ct-indianapolis-in/6876j5t/,6876j5t,46237,"$1,425",3 bd,2 ba,"1,130 sq ft",12,14,,39.67462,-86.09875,,South Emerson
128,https://www.apartments.com/la-perla-apartments-indianapolis-in/njf4knq/,njf4knq,46224,"$599 - $1,200",1 - 3 bd,1 - 2 ba,"695 - 1,200 sq ft",47,34,,39.81395,-86.25488,,Eagledale
129,https://www.apartments.com/4401-eagle-creek-pkwy-indianapolis-in/9n0y4r7/,9n0y4r7,46254,"$1,550",1 bd,1 ba,763 sq ft,28,32,,39.83439,-86.2864,,Indianapolis
130,https://www.apartments.com/7931-puckett-ln-indianapolis-in/fn73dqs/,fn73dqs,46113,"$1,720",3 bd,2.5 ba,"2,430 sq ft",2,0,,39.64762,-86.31247,,Indianapolis
